date,product_id,product_name,category,supplier,unit_price,unit_cost,units_sold,sales_revenue,current_stock,lead_time_days,reorder_cost,holding_cost_per_unit,region,store_id
2023-06-18,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,21,60.9,560,2,40,0.07,East,S03
2023-06-18,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,107,449.4,2637,5,70,0.13,East,S03
2023-06-18,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,83,207.5,1515,5,55,0.08,East,S03
2023-06-18,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,104,291.2,1472,5,58,0.09,East,S03
2023-06-18,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,150,748.5,1509,4,65,0.14,East,S03
2023-06-18,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,33,214.5,533,6,90,0.18,East,S03
2023-06-18,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,183,274.5,1704,3,50,0.05,West,S04
2023-06-18,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,110,242.0,1516,4,60,0.08,West,S04
2023-06-18,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,40,72.0,1119,5,55,0.06,West,S04
2023-06-18,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,20,70.0,215,7,70,0.1,West,S04
2023-06-18,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,70,419.3,1762,6,80,0.15,West,S04
2023-06-18,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,32,64.0,517,5,55,0.07,West,S04
2023-06-18,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,116,230.84,1698,4,50,0.06,West,S04
2023-06-18,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,41,184.5,212,7,75,0.12,West,S04
2023-06-18,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,152,182.4,829,3,45,0.04,West,S04
2023-06-18,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,21,33.6,566,5,50,0.05,West,S04
2023-06-18,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,18,45.0,373,4,55,0.07,West,S04
2023-06-18,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,41,131.2,1139,5,60,0.09,West,S04
2023-06-18,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,32,67.2,429,4,52,0.06,West,S04
2023-06-18,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,48,239.52,577,7,80,0.14,West,S04
2023-06-18,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,44,110.0,1503,5,60,0.08,West,S04
2023-06-18,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,53,159.0,600,4,55,0.09,West,S04
2023-06-18,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,24,132.0,727,7,85,0.15,West,S04
2023-06-18,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,30,209.7,245,6,90,0.18,West,S04
2023-06-18,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,133,505.4,1281,5,65,0.11,West,S04
2023-06-18,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,79,173.8,1203,5,55,0.07,West,S04
2023-06-18,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,54,297.0,1560,6,80,0.16,West,S04
2023-06-18,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,28,223.72,360,8,100,0.22,West,S04
2023-06-18,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,27,121.5,595,6,70,0.13,West,S04
2023-06-18,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,18,57.6,881,5,60,0.09,West,S04
2023-06-18,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,177,371.7,3630,2,40,0.06,West,S04
2023-06-18,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,147,411.6,1497,2,40,0.07,West,S04
2023-06-18,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,78,351.0,1144,3,55,0.12,West,S04
2023-06-18,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,13,45.5,897,3,50,0.1,West,S04
2023-06-18,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,20,58.0,423,3,48,0.08,West,S04
2023-06-18,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,116,185.6,1666,2,38,0.05,West,S04
2023-06-18,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,170,306.0,2880,2,35,0.05,West,S04
2023-06-18,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,87,304.5,1461,2,45,0.09,West,S04
2023-06-18,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,43,111.8,589,2,40,0.07,West,S04
2023-06-18,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,21,67.2,623,2,42,0.08,West,S04
2023-06-18,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,23,66.7,443,2,40,0.07,West,S04
2023-06-18,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,111,466.2,674,5,70,0.13,West,S04
2023-06-18,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,111,277.5,1367,5,55,0.08,West,S04
2023-06-18,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,62,173.6,1534,5,58,0.09,West,S04
2023-06-18,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,120,598.8,1562,4,65,0.14,West,S04
2023-06-18,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,23,149.5,582,6,90,0.18,West,S04
2023-06-18,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,242,363.0,1432,3,50,0.05,Central,S05
2023-06-18,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,108,237.6,1729,4,60,0.08,Central,S05
2023-06-18,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,42,75.6,761,5,55,0.06,Central,S05
2023-06-18,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,14,49.0,382,7,70,0.1,Central,S05
2023-06-18,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,83,497.17,577,6,80,0.15,Central,S05
2023-06-18,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,26,52.0,484,5,55,0.07,Central,S05
2023-06-18,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,140,278.6,2031,4,50,0.06,Central,S05
2023-06-18,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,26,117.0,650,7,75,0.12,Central,S05
2023-06-18,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,160,192.0,724,3,45,0.04,Central,S05
2023-06-18,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,17,27.2,355,5,50,0.05,Central,S05
2023-06-18,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,34,85.0,762,4,55,0.07,Central,S05
2023-06-18,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,83,265.6,1354,5,60,0.09,Central,S05
2023-06-18,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,17,35.7,359,4,52,0.06,Central,S05
2023-06-18,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,44,219.56,549,7,80,0.14,Central,S05
2023-06-18,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,87,217.5,1000,5,60,0.08,Central,S05
2023-06-18,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,22,66.0,820,4,55,0.09,Central,S05
2023-06-18,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,27,148.5,599,7,85,0.15,Central,S05
2023-06-18,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,15,104.85,431,6,90,0.18,Central,S05
2023-06-18,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,153,581.4,605,5,65,0.11,Central,S05
2023-06-18,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,72,158.4,1486,5,55,0.07,Central,S05
2023-06-18,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,74,407.0,1284,6,80,0.16,Central,S05
2023-06-18,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,31,247.69,389,8,100,0.22,Central,S05
2023-06-18,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,26,117.0,452,6,70,0.13,Central,S05
2023-06-18,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,57,182.4,873,5,60,0.09,Central,S05
2023-06-18,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,119,249.9,2427,2,40,0.06,Central,S05
2023-06-18,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,318,890.4,1679,2,40,0.07,Central,S05
2023-06-18,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,65,292.5,1375,3,55,0.12,Central,S05
2023-06-18,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,30,105.0,673,3,50,0.1,Central,S05
2023-06-18,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,22,63.8,281,3,48,0.08,Central,S05
2023-06-18,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,109,174.4,1686,2,38,0.05,Central,S05
2023-06-18,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,58,104.4,2899,2,35,0.05,Central,S05
2023-06-18,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,97,339.5,1132,2,45,0.09,Central,S05
2023-06-18,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,81,210.6,439,2,40,0.07,Central,S05
2023-06-18,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,16,51.2,402,2,42,0.08,Central,S05
2023-06-18,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,22,63.8,261,2,40,0.07,Central,S05
2023-06-18,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,97,407.4,2745,5,70,0.13,Central,S05
2023-06-18,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,47,117.5,821,5,55,0.08,Central,S05
2023-06-18,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,124,347.2,1355,5,58,0.09,Central,S05
2023-06-18,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,198,988.02,933,4,65,0.14,Central,S05
2023-06-18,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,42,273.0,639,6,90,0.18,Central,S05
2023-06-19,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,63,94.5,1565,3,50,0.05,North,S01
2023-06-19,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,63,138.6,1121,4,60,0.08,North,S01
2023-06-19,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,20,36.0,1081,5,55,0.06,North,S01
2023-06-19,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,6,21.0,398,7,70,0.1,North,S01
2023-06-19,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,30,179.7,1770,6,80,0.15,North,S01
2023-06-19,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,23,46.0,283,5,55,0.07,North,S01
2023-06-19,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,85,169.15,1792,4,50,0.06,North,S01
2023-06-19,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,18,81.0,718,7,75,0.12,North,S01
2023-06-19,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,67,80.4,1382,3,45,0.04,North,S01
2023-06-19,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,25,40.0,489,5,50,0.05,North,S01
2023-06-19,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,22,55.0,815,4,55,0.07,North,S01
2023-06-19,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,45,144.0,1265,5,60,0.09,North,S01
2023-06-19,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,25,52.5,519,4,52,0.06,North,S01
2023-06-19,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,34,169.66,628,7,80,0.14,North,S01
2023-06-19,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,45,112.5,1546,5,60,0.08,North,S01
2023-06-19,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,69,207.0,301,4,55,0.09,North,S01
2023-06-19,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,17,93.5,602,7,85,0.15,North,S01
2023-06-19,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,10,69.9,300,6,90,0.18,North,S01
2023-06-19,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,50,190.0,1250,5,65,0.11,North,S01
2023-06-19,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,52,114.4,1702,5,55,0.07,North,S01
2023-06-19,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,66,363.0,1137,6,80,0.16,North,S01
2023-06-19,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,21,167.79,483,8,100,0.22,North,S01
2023-06-19,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,21,94.5,477,6,70,0.13,North,S01
2023-06-19,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,38,121.6,260,5,60,0.09,North,S01
2023-06-19,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,160,336.0,3029,2,40,0.06,North,S01
2023-06-19,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,138,386.4,2202,2,40,0.07,North,S01
2023-06-19,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,46,207.0,1533,3,55,0.12,North,S01
2023-06-19,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,36,126.0,341,3,50,0.1,North,S01
2023-06-19,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,24,69.6,374,3,48,0.08,North,S01
2023-06-19,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,77,123.2,1414,2,38,0.05,North,S01
2023-06-19,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,106,190.8,4274,2,35,0.05,North,S01
2023-06-19,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,83,290.5,1368,2,45,0.09,North,S01
2023-06-19,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,9,23.4,916,2,40,0.07,North,S01
2023-06-19,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,23,73.6,373,2,42,0.08,North,S01
2023-06-19,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,18,52.2,247,2,40,0.07,North,S01
2023-06-19,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,63,264.6,2638,5,70,0.13,North,S01
2023-06-19,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,61,152.5,1092,5,55,0.08,North,S01
2023-06-19,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,64,179.2,1150,5,58,0.09,North,S01
2023-06-19,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,126,628.74,1143,4,65,0.14,North,S01
2023-06-19,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,14,91.0,544,6,90,0.18,North,S01
2023-06-19,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,91,136.5,1402,3,50,0.05,South,S02
2023-06-19,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,58,127.6,1684,4,60,0.08,South,S02
2023-06-19,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,20,36.0,778,5,55,0.06,South,S02
2023-06-19,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,28,98.0,152,7,70,0.1,South,S02
2023-06-19,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,45,269.55,1930,6,80,0.15,South,S02
2023-06-19,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,21,42.0,370,5,55,0.07,South,S02
2023-06-19,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,67,133.33,1637,4,50,0.06,South,S02
2023-06-19,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,9,40.5,208,7,75,0.12,South,S02
2023-06-19,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,88,105.6,507,3,45,0.04,South,S02
2023-06-19,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,17,27.2,293,5,50,0.05,South,S02
2023-06-19,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,23,57.5,931,4,55,0.07,South,S02
2023-06-19,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,29,92.8,986,5,60,0.09,South,S02
2023-06-19,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,10,21.0,355,4,52,0.06,South,S02
2023-06-19,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,35,174.65,494,7,80,0.14,South,S02
2023-06-19,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,86,215.0,1211,5,60,0.08,South,S02
2023-06-19,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,57,171.0,568,4,55,0.09,South,S02
2023-06-19,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,13,71.5,653,7,85,0.15,South,S02
2023-06-19,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,7,48.93,331,6,90,0.18,South,S02
2023-06-19,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,83,315.4,794,5,65,0.11,South,S02
2023-06-19,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,35,77.0,1578,5,55,0.07,South,S02
2023-06-19,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,45,247.5,1111,6,80,0.16,South,S02
2023-06-19,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,15,119.85,558,8,100,0.22,South,S02
2023-06-19,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,24,108.0,369,6,70,0.13,South,S02
2023-06-19,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,39,124.8,891,5,60,0.09,South,S02
2023-06-19,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,121,254.1,2571,2,40,0.06,South,S02
2023-06-19,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,105,294.0,2094,2,40,0.07,South,S02
2023-06-19,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,63,283.5,1114,3,55,0.12,South,S02
2023-06-19,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,29,101.5,875,3,50,0.1,South,S02
2023-06-19,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,32,92.8,434,3,48,0.08,South,S02
2023-06-19,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,82,131.2,1856,2,38,0.05,South,S02
2023-06-19,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,137,246.6,2293,2,35,0.05,South,S02
2023-06-19,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,64,224.0,948,2,45,0.09,South,S02
2023-06-19,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,17,44.2,1022,2,40,0.07,South,S02
2023-06-19,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,30,96.0,641,2,42,0.08,South,S02
2023-06-19,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,6,17.4,361,2,40,0.07,South,S02
2023-06-19,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,80,336.0,2615,5,70,0.13,South,S02
2023-06-19,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,54,135.0,1118,5,55,0.08,South,S02
2023-06-19,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,86,240.8,1302,5,58,0.09,South,S02
2023-06-19,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,88,439.12,1360,4,65,0.14,South,S02
2023-06-19,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,17,110.5,394,6,90,0.18,South,S02
2023-06-19,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,192,288.0,931,3,50,0.05,East,S03
2023-06-19,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,71,156.2,1473,4,60,0.08,East,S03
2023-06-19,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,21,37.8,1318,5,55,0.06,East,S03
2023-06-19,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,13,45.5,417,7,70,0.1,East,S03
2023-06-19,P005,Coffee Capsules 10pk,Beverages,BeanBridge Ltd,5.99,2.8,72,431.28,1544,6,80,0.15,East,S03
2023-06-19,P006,Coconut Water 330ml,Beverages,TropicSip Co,2.0,0.9,20,40.0,317,5,55,0.07,East,S03
2023-06-19,P007,Potato Chips 150g,Snacks,CrunchCo Foods,1.99,0.85,101,200.99,1573,4,50,0.06,East,S03
2023-06-19,P008,Mixed Nuts 200g,Snacks,NutHouse Ltd,4.5,2.2,21,94.5,674,7,75,0.12,East,S03
2023-06-19,P009,Chocolate Bar 50g,Snacks,ChocoWorld Inc,1.2,0.55,86,103.2,649,3,45,0.04,East,S03
2023-06-19,P010,Rice Cakes 100g,Snacks,GrainCraft Foods,1.6,0.7,31,49.6,432,5,50,0.05,East,S03
2023-06-19,P011,Popcorn Microwave 3pk,Snacks,PopKing Ltd,2.5,1.0,15,37.5,889,4,55,0.07,East,S03
2023-06-19,P012,Granola Bar 6pk,Snacks,FitSnack Co,3.2,1.5,68,217.6,607,5,60,0.09,East,S03
2023-06-19,P013,Pretzels 200g,Snacks,CrunchCo Foods,2.1,0.95,14,29.4,565,4,52,0.06,East,S03
2023-06-19,P014,Shampoo 400ml,Personal Care,GlowCare Ltd,4.99,2.1,34,169.66,548,7,80,0.14,East,S03
2023-06-19,P015,Toothpaste 100ml,Personal Care,BrightSmile Inc,2.5,1.1,54,135.0,1184,5,60,0.08,East,S03
2023-06-19,P016,Hand Sanitizer 250ml,Personal Care,PureGuard Co,3.0,1.2,51,153.0,725,4,55,0.09,East,S03
2023-06-19,P017,Body Lotion 200ml,Personal Care,GlowCare Ltd,5.5,2.4,11,60.5,190,7,85,0.15,East,S03
2023-06-19,P018,Razor 5pk,Personal Care,SmoothShave Ltd,6.99,3.1,13,90.87,327,6,90,0.18,East,S03
2023-06-19,P019,Deodorant Spray 150ml,Personal Care,FreshScent Co,3.8,1.6,67,254.6,987,5,65,0.11,East,S03
2023-06-19,P020,Dish Soap 500ml,Household,CleanHome Ltd,2.2,0.95,55,121.0,1447,5,55,0.07,East,S03
2023-06-19,P021,Paper Towels 6pk,Household,PaperPlus Co,5.5,2.5,47,258.5,1456,6,80,0.16,East,S03
2023-06-19,P022,Laundry Detergent 1kg,Household,WashWell Inc,7.99,3.5,29,231.71,425,8,100,0.22,East,S03
2023-06-19,P023,Trash Bags 20pk,Household,CleanHome Ltd,4.5,2.0,17,76.5,646,6,70,0.13,East,S03
2023-06-19,P024,All-Purpose Cleaner 750ml,Household,WashWell Inc,3.2,1.4,45,144.0,1074,5,60,0.09,East,S03
2023-06-19,P025,Whole Milk 2L,Dairy,FarmFresh Dairy,2.1,1.1,102,214.2,2963,2,40,0.06,East,S03
2023-06-19,P026,Greek Yoghurt 500g,Dairy,FarmFresh Dairy,2.8,1.3,105,294.0,1819,2,40,0.07,East,S03
2023-06-19,P027,Cheddar Cheese 400g,Dairy,CheeseCraft Ltd,4.5,2.2,37,166.5,1609,3,55,0.12,East,S03
2023-06-19,P028,Butter 250g,Dairy,CreamTop Co,3.5,1.8,21,73.5,957,3,50,0.1,East,S03
2023-06-19,P029,Cream Cheese 200g,Dairy,CreamTop Co,2.9,1.4,24,69.6,509,3,48,0.08,East,S03
2023-06-19,P030,Skimmed Milk 1L,Dairy,FarmFresh Dairy,1.6,0.8,67,107.2,1657,2,38,0.05,East,S03
2023-06-19,P031,White Bread 800g,Bakery,BakeMaster Ltd,1.8,0.75,139,250.2,2804,2,35,0.05,East,S03
2023-06-19,P032,Sourdough Loaf 600g,Bakery,ArtisanBake Co,3.5,1.6,62,217.0,1820,2,45,0.09,East,S03
2023-06-19,P033,Croissants 4pk,Bakery,BakeMaster Ltd,2.6,1.1,48,124.8,1111,2,40,0.07,East,S03
2023-06-19,P034,Muffins 6pk,Bakery,SweetBakes Inc,3.2,1.4,44,140.8,574,2,42,0.08,East,S03
2023-06-19,P035,Rye Bread 500g,Bakery,ArtisanBake Co,2.9,1.25,18,52.2,542,2,40,0.07,East,S03
2023-06-19,P036,Frozen Pizza 400g,Frozen Foods,IceBite Foods,4.2,1.9,62,260.4,2575,5,70,0.13,East,S03
2023-06-19,P037,Frozen Peas 1kg,Frozen Foods,IceBite Foods,2.5,1.1,55,137.5,1460,5,55,0.08,East,S03
2023-06-19,P038,Frozen Chips 750g,Frozen Foods,FrostFarm Ltd,2.8,1.2,51,142.8,1421,5,58,0.09,East,S03
2023-06-19,P039,Ice Cream 1L,Frozen Foods,CoolCreams Co,4.99,2.1,76,379.24,1433,4,65,0.14,East,S03
2023-06-19,P040,Frozen Fish Fillets 500g,Frozen Foods,FrostFarm Ltd,6.5,3.0,24,156.0,509,6,90,0.18,East,S03
2023-06-19,P001,Sparkling Water 500ml,Beverages,AquaFresh Ltd,1.5,0.6,103,154.5,1601,3,50,0.05,West,S04
2023-06-19,P002,Orange Juice 1L,Beverages,FruitVine Co,2.2,1.1,70,154.0,1446,4,60,0.08,West,S04
2023-06-19,P003,Energy Drink 250ml,Beverages,BoltDrinks Inc,1.8,0.75,26,46.8,1093,5,55,0.06,West,S04
2023-06-19,P004,Green Tea Bags 50pk,Beverages,TeaLeaf Traders,3.5,1.8,16,56.0,199,7,70,0.1,West,S04
